--ICPC-2n DAT bl 154b file with filename: AMF-v01-TXT_CSV.txt
--(Interncode: V403e) version Sep 29 2008  8:09AM
--This file is generated by KITH AS  Norway Dr.Terje Sagen 2008-09-29 08:09:45.130
--This file can be downloaded from http://www.kith.no/ICPC2e
--It contains 3797 rows
--Columns: Nivaa,AMF_Code,Decription_no,Level_code
"6","6003030399","Andre produkter fra  termisk nedbrytning","6003030399"
"6","6003039999","Andre produkter fra  termisk nedbrytning og produksjon","6003039999"
"6","6003999999","Andre gasser","6003999999"
"6","6004019999","Annen sveiserøyk","6004019999"
"6","6004030001","Matos","6004030001"
"6","6004030002","Tobakksrøyk","6004030002"
"6","6004030003","Støperirøyk","6004030003"
"6","6004039999","Annen røyk","6004039999"
"6","6004999999","Annen røyk","6004999999"
"6","6005019999","Andre organiske damper og væsker","6005019999"
"6","6005999999","Andre uorganiske damper og væsker","6005999999"
"6","6006019999","Andre blekings- og oksidasjonsmidler","6006019999"
"6","6006020101","Løsningsmiddelbaserte polyestermalinger, fernisser, lakker og kitt","6006020101"
"6","6006020102","Løsningsmiddelbaserte polyuretanmalinger, fernisser, lakker og kitt","6006020102"
"6","6006020103","Løsningsmiddelbaserte akrylmalinger, fernisser, lakker og kitt","6006020103"
"6","6006020104","Løsningsmiddelbaserte alkydhartsmalinger, fernisser, lakker og kitt","6006020104"
"6","6006020105","Løsningsmiddelbaserte aminhartsmalinger, fernisser, lakker og kitt","6006020105"
"6","6006020106","Løsningsmiddelbaserte cellulosehartsmalinger, fernisser, lakker og kitt","6006020106"
"6","6006020107","Løsningsmiddelbaserte epoksyhartssmalinger, fernisser, lakker og kitt","6006020107"
"6","6006020108","Løsningsmiddelbaserte fenolhartsmalinger, fernisser, lakker og kit","6006020108"
"6","6006020109","Løsningsmiddelbaserte vinylhartsmalinger, fernisser, lakker og kit","6006020109"
"6","6006020199","Andre løsningsmiddelbaserte vinylhartsmalinger, fernisser, lakker og kit","6006020199"
"6","6006020201","Vannbaserte polyestermalinger, fernisser, lakker og kitt","6006020201"
"6","6006020202","Vannbaserte akrylhartsmalinger, fernisser, lakker og kitt","6006020202"
"6","6006020203","Vannbaserte alkydhartsmalinger, fernisser, lakker og kitt","6006020203"
"6","6006020204","Vannbaserte epoksyhartsmalinger, fernisser, lakker og kitt","6006020204"
"6","6006020205","Vannbaserte fenolhartsmalinger, fernisser, lakker og kitt","6006020205"
"6","6006020206","Vannbaserte vinyllhartsmalinger, fernisser, lakker og kitt","6006020206"
"6","6006020207","Vannbaserte silikatmalinger, fernisser, lakker og kitt","6006020207"
"6","6006020208","Malinger, fernisser, lakker og kitt i pulverform","6006020208"
"6","6006020209","Avfall fra malinger","6006020209"
"6","6006020299","Andre vannbaserte malinger, fernisser, lakker og kitt","6006020299"
"6","6006029999","Andre  malinger, fernisser, lakker og kitt","6006029999"
"6","6006030001","Syanoakrylatlim","6006030001"
"6","6006030002","Emulsjonslim","6006030002"
"6","6006030003","Epoksylim","6006030003"
"6","6006030004","Smeltelim","6006030004"
"6","6006030005","Neoprenlim","6006030005"
"6","6006030006","Polyuretanlim","6006030006"
"6","6006030007","Ureaformaldehydlim","6006030007"
"6","6006030008","PVC-lim","6006030008"
"6","6006030009","Avfall av lim","6006030009"
"6","6006039999","Andre lim","6006039999"
"6","6006040001","Kunstige hartser","6006040001"
"6","6006040002","Akrylhartser","6006040002"
"6","6006040003","Epoksyhartser","6006040003"
"6","6006040004","Melamin-formaldehydhartser","6006040004"
"6","6006040005","Fenol-formaldehydhartser","6006040005"
"6","6006040006","Polykarbamathartser","6006040006"
"6","6006040007","Polyesterhartser","6006040007"
"6","6006040008","Polyetylenhartser","6006040008"
"6","6006040009","Polypropylenhartser","6006040009"
"6","6006040010","Polyvinylhartser","6006040010"
"6","6006040011","Ureaformaldehydhartser","6006040011"
"6","6006040012","Vinylhartser","6006040012"
"6","6006040013","Avfall av hartser","6006040013"
"6","6006049999","Andre hartser","6006049999"
"6","6006050101","Termoplaster: celluloseplast","6006050101"
"6","6006050102","Termoplaster: polyacetalplast","6006050102"
"6","6006050103","Termoplaster: polyakrylat- og polymetakrylatplast","6006050103"
"6","6006050104","Termoplaster: amidplast (PA)","6006050104"
"6","6006050105","Termoplaster: karbonatplast (PC)","6006050105"
"6","6006050106","Termoplaster: polyesterplast","6006050106"
"6","6006050107","Termoplaster: polyfluoretenplast","6006050107"
"6","6006050108","Termoplaster: polyolefinplast","6006050108"
"6","6006050109","Termoplaster: modifisert polyoksyfenylen","6006050109"
"6","6006050110","Termoplast: polystyrenplast (PS)","6006050110"
"6","6006050111","Termoplast: polysulfonplast (PSU)","6006050111"
"6","6006050112","Termoplast: polyfenylensulfidplast (PPS)","6006050112"
"6","6006050113","Termoplaster: polyvinyl","6006050113"
"6","6006050114","Hartser basert på paratertiær butylfenol og butylkatekol","6006050114"
"6","6006050199","Andre termoplaster","6006050199"
"6","6006050201","Herdeplast  aminoplast","6006050201"
"6","6006050202","Herdeplast ureaformaldehydplast (UF)","6006050202"
"6","6006050203","Herdeplast  melamin-formaldehydplast","6006050203"
"6","6006050204","Herdeplast  oleoglyseroftalatplast","6006050204"
"6","6006050205","Herdeplast  fenolplast (fenol-formaldehydplast)","6006050205"
"6","6006050206","Herdeplast  epoksyplast","6006050206"
"6","6006050207","Herdeplast umetta polyesterhartser","6006050207"
"6","6006050208","Herdeplast polyimidplast (cellplast)","6006050208"
"6","6006050209","Herdeplast: silikonplast","6006050209"
"6","6006050210","Herdeplast polyuretanplast","6006050210"
"6","6006050211","PVC","6006050211"
"6","6006050299","Andre herdeplaster","6006050299"
"6","6006050301","Rågummi, latex","6006050301"
"6","6006050302","Vulkanisert gummi","6006050302"
"6","6006050303","Avfall av vulkaniserte produkter","6006050303"
"6","6006050304","Avfall av plast og gummi","6006050304"
"6","6006050399","Annen gummi","6006050399"
"6","6006059999","All annen  plast og gummi","6006059999"
"6","6006060001","Beis, lasur","6006060001"
"6","6006060002","Tekstilfarge","6006060002"
"6","6006060003","Avfall av innfargingsmidler","6006060003"
"6","6006069999","Andre  innfargingsmidler","6006069999"
"6","6006070001","Syrafärger (svensk)","6006070001"
"6","6006070002","Akridinfargestoff","6006070002"
"6","6006070003","Aminoketonfargestoff","6006070003"
"6","6006070004","Antrakinonfargestoff","6006070004"
"6","6006070005","Azinfargestoff","6006070005"
"6","6006070006","Azofargestoff","6006070006"
"6","6006070007","Basiske fargestoff","6006070007"
"6","6006070008","Karotenoider","6006070008"
"6","6006070009","Difenylmetanfargestoff","6006070009"
"6","6006070010","Direkte eller substantive bomullsfargestoffer","6006070010"
"6","6006070011","Direct black 38","6006070011"
"6","6006070012","Direct blue 6","6006070012"
"6","6006070013","Direct brown 95","6006070013"
"6","6006070014","Disperse fargestoffer","6006070014"
"6","6006070015","Stilbenfargestoffer","6006070015"
"6","6006070016","Hydroketonfargestoffer","6006070016"
"6","6006070017","Indaminer","6006070017"
"6","6006070018","Indigoida fargestoffer","6006070018"
"6","6006070019","Triarylmetanfargestoffer","6006070019"
"6","6006070020","Xantenfargestoffer","6006070020"
"6","6006070021","Laktonfargestoffer","6006070021"
"6","6006070022","Metinfargestoffer","6006070022"
"6","6006070023","Naturlige fargestoffer","6006070023"
"6","6006070024","Nitrosofargestoffer, kinonoksimer","6006070024"
"6","6006070025","Nitrofärger (svensk)","6006070025"
"6","6006070026","Oxazinfärgämen (svensk)","6006070026"
"6","6006070027","Ftalocyaniner (svensk)","6006070027"
"6","6006070028","Kinolinfärgämnen (svensk)","6006070028"
"6","6006070029","Reaktive fargestoffer","6006070029"
"6","6006070030","Reaktive fargestoffer: halogenheterosykliske fargestoffer","6006070030"
"6","6006070031","Reaktive fargestoffer: Akryloylamin","6006070031"
"6","6006070032","Reaktive fargestoffer: Vinylsulfon","6006070032"
"6","6006070033","Svovelfargestoffer","6006070033"
"6","6006070034","Tiazinfargestoffer","6006070034"
"6","6006070035","Tiazolfargestoff","6006070035"
"6","6006070036","Kypfarger","6006070036"
"6","6006070037","Avfall av fargestoffer","6006070037"
"6","6006079999","Andre fargestoffer","6006079999"
"6","6006080001","Organisk pigment","6006080001"
"6","6006080002","Metallpigment","6006080002"
"6","6006080003","Fluoriserende pigment","6006080003"
"6","6006080004","Avfall fra pigment","6006080004"
"6","6006089999","Andre pigment","6006089999"
"6","6006090001","Trykkerifarger","6006090001"
"6","6006090002","Toner","6006090002"
"6","6006090003","Selvkopierende papir","6006090003"
"6","6006090004","Avfall fra midler for trykking og kopiering","6006090004"
"6","6006099999","Andre midler for trykking og kopiering","6006099999"
"6","6006100101","Brennstoff for kjøretøy: diesel, olje, gassolje","6006100101"
"6","6006100102","Bensin","6006100102"
"6","6006100103","Tung fyringsolje","6006100103"
"6","6006100199","Annet brennstoff for kjøretøy","6006100199"
"6","6006109999","Annet brennstoff","6006109999"
"6","6006110101","Raka skäroljor (svensk)","6006110101"
"6","6006110102","Løsemiddelbaserte skjæreoljer","6006110102"
"6","6006110103","Syntetiske skjæreoljer","6006110103"
"6","6006110199","Andre skjæreoljer","6006110199"
"6","6006110201","Mineralsmøreoljer og -fett","6006110201"
"6","6006110202","Silikonsmøreoljer og -fett","6006110202"
"6","6006110203","Vegetabilske og animalske smøreoljer og -fett","6006110203"
"6","6006110204","Avfall av smøreoljer og -fett","6006110204"
"6","6006110299","Andre smøreoljer og fett","6006110299"
"6","6006119999","Andre industrioljer og -fett","6006119999"
"6","6006120001","Avfall fra stoff for behandling av lær","6006120001"
"6","6006129999","Andre produkter for behandling av lær","6006129999"
"6","6006130001","Etseveske, beismiddel","6006130001"
"6","6006130002","Herding i saltbad","6006130002"
"6","6006130003","Platteringsbelegging","6006130003"
"6","6006130004","Avfall av midler for overflatebehandling","6006130004"
"6","6006139999","Andre overflatebehandlingsmidler","6006139999"
"6","6006140001","Asfalt","6006140001"
"6","6006140002","Antracen","6006140002"
"6","6006140003","Bitumen","6006140003"
"6","6006140004","Bek","6006140004"
"6","6006140005","Kreosot","6006140005"
"6","6006140006","Tjære","6006140006"
"6","6006140007","Petroleumvoks","6006140007"
"6","6006140008","Biprodukter fra steinkullsdestillasjon","6006140008"
"6","6006140009","Avfall av råoljeprodukter","6006140009"
"6","6006149999","Andre råoljeprodukter","6006149999"
"6","6006150001","Blekemidler, klorlut","6006150001"
"6","6006150002","Voks, polish, parafin","6006150002"
"6","6006150003","Malingfjernere","6006150003"
"6","6006150004","Avfettingsmidler","6006150004"
"6","6006150005","Desinfeksjionsmidler","6006150005"
"6","6006150006","Vaskemidler-detergenter","6006150006"
"6","6006150007","Avfall fra rengjøringsmidler","6006150007"
"6","6006159999","Andre rengjøringsmidler","6006159999"
"6","6006160101","Blekings- og avfargingsmidler (for kosmetisk bruk)","6006160101"
"6","6006160102","Fargestoffer (for kosmetisk bruk)","6006160102"
"6","6006160199","Andre hårpleieprodukter","6006160199"
"6","6006160201","Parfymer og duftende stoffer","6006160201"
"6","6006160202","Deodoranter","6006160202"
"6","6006160203","Hudkremer - innkludert barriærekremer","6006160203"
"6","6006160204","Såper","6006160204"
"6","6006160205","Avfall fra  kosmetika","6006160205"
"6","6006160299","Annen sminke","6006160299"
"6","6006169999","Hygieniske preparater - ikke for hud og hår","6006169999"
"6","6006170001","Antibiotika","6006170001"
"6","6006170002","Anestetika","6006170002"
"6","6006170003","Analgetika","6006170003"
"6","6006170004","Antiallergika","6006170004"
"6","6006170005","Antidoter (medisin gitt for å motvirke noe)","6006170005"
"6","6006170006","Antiepileptika","6006170006"
"6","6006170007","Medisiner mot infeksjoner","6006170007"
"6","6006170008","Sytostatika og immunsuppresive medisiner","6006170008"
"6","6006170009","Medisiner mot blodsykdommer","6006170009"
"6","6006170010","Medisiner for hjerte / karsykdommer","6006170010"
"6","6006170011","Medisner for hudsykdommer","6006170011"
"6","6006170012","Medisiner for mave / tarmsykdommer","6006170012"
"6","6006170013","Medisiner for endokrine sykdommer og prevensjonsmidler","6006170013"
"6","6006170014","Medisiner for lunge/luftveissykdommer","6006170014"
"6","6006170015","Diuretika - vanndrivende medisiner","6006170015"
"6","6006170016","Medisiner mot immunologiske sykdommer","6006170016"
"6","6006170017","Medisiner mot øyesykdommer","6006170017"
"6","6006170018","Perifere muskelrelaksansia og kolinesterasehemmere","6006170018"
"6","6006170019","Oxytocin og oxytocinantagonister","6006170019"
"6","6006170020","Psykofarmaka","6006170020"
"6","6006170021","Vitaminer og  mineralsalter","6006170021"
"6","6006170022","Medikamenter for å diagnostisere sykdommer","6006170022"
"6","6006170023","Avfall fra medisiner","6006170023"
"6","6006179999","Andre medisiner","6006179999"
"6","6006180001","Laboratoriemateriell","6006180001"
"6","6006180002","Kreftfremkallende stoffer","6006180002"
"6","6006180003","Mutagene stoffer","6006180003"
"6","6006180004","Promotorer","6006180004"
"6","6006180005","Toxiner","6006180005"
"6","6006180006","Laboratoriefargestoffer","6006180006"
"6","6006180007","Avfall fra laboratoriemateriell","6006180007"
"6","6006189999","Annet laboratoriemateriell","6006189999"
"6","6006190001","Materiell for fargefotografier","6006190001"
"6","6006190002","Materiell for svart-hvitt fotografier","6006190002"
"6","6006190003","Avfall fra fotografimateriell","6006190003"
"6","6006199999","Annet fotografimateriell","6006199999"
"6","6006220101","Fosfatgjødsel","6006220101"
"6","6006220199","Annen gjødsel","6006220199"
"6","6006220201","Akarisider og nematosider (metylbromid, dibromoklorpropan)","6006220201"
"6","6006220202","Insektisider: kolinesterashemmende karbamater","6006220202"
"6","6006220203","Klororganiske insektisider","6006220203"
"6","6006220204","Fosfororganiske insektisider","6006220204"
"6","6006220205","Tiosyanatorganiske insektisider","6006220205"
"6","6006220206","Insektisider: pyretriner","6006220206"
"6","6006220207","Insektisider: rotenon","6006220207"
"6","6006220299","Andre insektisider","6006220299"
"6","6006220401","Herbisider: karbamater","6006220401"
"6","6006220402","Herbisider: bipyridinderivat","6006220402"
"6","6006220403","Herbisider: dinitrofenolderivat","6006220403"
"6","6006220404","Herbisider: ureaderivat","6006220404"
"6","6006220405","Herbisider: veksthormoner","6006220405"
"6","6006220406","Herbisider: triazin","6006220406"
"6","6006220499","Andre herbisider","6006220499"
"6","6006220501","Fungisider  halogenderivat","6006220501"
"6","6006220502","Fungisider : ditiokarbamater","6006220502"
"6","6006220503","Fungisider : metallorganiske forbindelser (kvikksølv, tinn osv.)","6006220503"
"6","6006220504","Fungisider: ftalimider","6006220504"
"6","6006220505","Fungisider: urea","6006220505"
"6","6006220506","Fungisider: tiram","6006220506"
"6","6006220599","Andre fungisider","6006220599"
"6","6006229999","Andre produkter fra jordbruk, have og trebehandling","6006229999"
"6","6006999999","Andre forskjellige materiell og produkter","6006999999"
"6","6007000001","Bakterisider","6007000001"
"6","6007000002","Denatureringsmiddell","6007000002"
